target_ts_nanos,game_latency_ms,composite_latency_ms,encode_latency_ms,decode_latency_ms,network_latency_ms,decoder_queue_latency_ms,rendering_latency_ms,vsync_queue_latency_ms,total_MTP_latency_ms,enconded_frame_size_bytes,server_framerate_fps,client_framerate_fps,sending_bitrate_mbps,recving_bitrate_mbps,C,C_effective,gaze_variance_magnitude,fixation_confidence,experiment_target_timestamp
9444148520707,1.1568999,1.301,3.4385,3.963594,4.757924,0.010156,1.3147401,36.012962,51.955776,12982,34.528362,35.911892,,,80,80,17405.379577113275,0.000049266055,20260313_174818
9444171682872,0.4192,1.0805999,3.7193,4.277708,8.99236,0.01099,9.307553,28.808048,56.615757,10389,37.559673,35.916405,,,80,80,9491.817774188705,0.000069802314,20260313_174818
9444199499333,2.7542999,1.0106,6.1815,4.245104,6.738446,0.013125,1.387605,34.237255,56.567936,10346,36.605766,35.91357,3.799088,,80,80,9095.403635386034,0.00010617018,20260313_174818
9444218014046,9.3533,1.1765,4.2092,4.7938547,8.645013,0.034375,1.899688,35.827194,65.93912,10779,36.605766,35.91787,,3.88532,80,80,8632.19446355037,0.00010892785,20260313_174819
9444255105916,4.9374003,1.1498001,3.3555999,4.133282,5.846993,0.008958,11.022033,26.371292,56.825356,9564,37.447716,35.90424,,,80,80,7509.730770229558,0.00011869841,20260313_174819
9444282998627,1.632,1.0116,6.1021,4.329011,7.8379483,0.016874999,3.789531,31.928345,56.647408,9497,37.447716,35.914066,,,80,80,6827.2195127060095,0.00013057099,20260313_174819
9444310894034,2.7197,0.99480003,6.0619,4.0718226,4.79631,0.011511,1.218698,36.55372,56.42846,8995,36.77782,35.918922,,,80,80,5780.532999509798,0.00015072977,20260313_174819
9444338409831,3.6152,0.9581,3.5313,4.6704693,4.6977453,0.0117190005,9.480887,30.005709,56.97113,11027,35.523346,35.910385,,,80,80,4149.131692294865,0.00019412072,20260313_174819
9444366244060,2.2469,1.1036,6.0968,4.328333,7.2335873,0.012499999,1.376928,34.608177,57.006824,10505,34.830948,35.91413,,,80,76.606575,2905.237110682503,0.00025437726,20260313_174819
9444394002724,3.9373999,1.0304,3.3648999,5.0359383,4.408187,0.011042,2.059271,37.282993,57.130127,10708,36.81587,35.912724,,,80,71.65081,2169.432476022033,0.00043558425,20260313_174819
9444421786011,0.4559,1.4436,3.3152,4.224896,6.913426,0.011771,10.670574,30.157066,57.192432,10964,36.353592,35.884544,,,80,71.045845,1896.5405092866058,0.00047707008,20260313_174819
9444449589188,3.5544999,0.992,6.1056,4.2048974,4.1980047,0.014479,1.6155211,36.555603,57.24061,9709,36.201584,35.916985,,,80,70.1523,1625.3228794863303,0.00055516756,20260313_174819
9444477468103,3.8123,0.99810004,3.4978,4.435782,3.08878,0.062656,1.494688,39.65756,57.04767,10500,35.74454,35.93752,,,80,68.93533,1250.3132047327954,0.00071445934,20260313_174819
9444505198421,4.0203004,1.1389,3.3873,4.3032823,4.497668,0.020833,9.143699,30.84131,57.353294,10461,35.52297,35.91275,,,80,67.65576,1051.0139856092367,0.0010231214,20260313_174819
9444537606003,0.2439,1.0645,6.3185997,4.5341682,4.253678,0.019322,1.449167,34.897884,52.781223,10730,34.983017,35.91757,,,80,67.99248,2709.5817347408138,0.00091867987,20260313_174819
9444560777861,4.2650003,1.1229,6.1965,4.2539587,4.792737,0.026874999,2.007396,34.81628,57.481647,14984,36.725956,35.91106,,,80,79.134026,6410.945006500889,0.00020985352,20260313_174819
9444588515968,4.0785,0.9535,6.2921,4.032292,4.665016,0.019427,8.124324,29.435432,57.60059,33171,35.525997,35.918484,,,80,80,17542.792490643697,0.000090313704,20260313_174819
9444611751855,8.7275,1.0556,6.0625,4.014531,4.694767,0.014896,1.417865,36.12924,62.116898,13455,35.525997,35.90992,,,80,80,22724.5379592811,0.00006246686,20260313_174819
9444644207384,3.5432,1.0069,6.0992,3.987188,4.180232,0.010469,1.3131771,37.332325,57.472694,11801,36.931305,35.91522,,,80,80,28909.308875022914,0.000038542323,20260313_174819
9444657908271,14.8033,1.3727,6.1526003,3.9221883,8.038278,0.025520999,5.263959,32.194565,71.77311,14477,34.727406,35.912216,,,80,80,33214.19584229835,0.000032758064,20260313_174819
9444699710565,3.6778998,1.0803,6.088,4.026094,4.171614,0.03599,1.397865,37.32276,57.80053,11424,37.275185,35.911785,,,80,80,34419.92024407948,0.000029521354,20260313_174819
9444727451057,3.691,1.1265,6.1203,4.587032,4.462358,0.016614,1.9088551,36.06521,57.977867,12585,36.504875,35.909866,,,80,80,34353.91708340657,0.000028953787,20260313_174819
9444755317691,4.2373,1.0709,6.1185,4.033802,4.0863233,0.035834,12.2967205,26.02958,57.90896,10920,36.780663,35.879936,,,80,80,31972.39312097583,0.000029488529,20260313_174819
9444769163994,14.6848,1.1238999,6.0279,4.029532,7.4614763,0.022135,1.5247921,37.107204,71.98174,10817,36.780663,35.911583,,,80,80,30544.146533489584,0.000030500154,20260313_174819
9444811008946,2.9805,0.9559,6.0408,4.2039056,4.205927,0.023229001,1.144532,38.333824,57.88862,9671,36.43412,35.9157,,,80,80,27051.272033874684,0.000033894874,20260313_174819
9444838693877,3.1525,0.9238,6.148,4.278542,4.1443467,0.070834,10.12427,29.390171,58.232468,9803,36.191498,35.91296,,,80,80,21362.716558315926,0.000038870516,20260313_174819
9444866509609,3.2713,0.88210005,6.1018996,4.2413554,4.812931,0.014583,1.876459,36.962288,58.162918,8633,35.484146,35.94498,,,80,80,18266.21219040673,0.000046808334,20260313_174819
9444894285372,2.8921,0.9354,3.5027,4.3657303,3.341624,0.031666,2.479532,26.882833,44.431587,7972,36.862144,71.69437,,,80,80,13094.469771035365,0.000060334813,20260313_174819
9444926659855,1.1800001,1.1559999,6.0402,4.0967712,4.468801,0.010625,10.622604,26.202488,53.77749,8665,32.512924,23.961885,,,80,80,7414.848347285843,0.000096969416,20260313_174819
9444954472057,0.9957,1.1931,3.3191998,4.079844,4.452157,0.012344001,1.5125,38.13353,53.69837,10253,36.07894,35.911613,,,80,80,6096.87194080981,0.00014774087,20260313_174819
9444986861076,0.8097,1.6237,6.2001,4.1556783,4.436605,0.011093,1.272448,30.753323,49.262646,7424,30.659235,35.909588,,,80,80,7062.842966132361,0.00014824343,20260313_174819
9445028514969,0.298,1.3508,6.6791,3.876094,3.424602,0.011510001,11.15745,22.587894,49.385452,7801,24.79593,23.939882,,,80,80,6865.898733407163,0.000135274,20260313_174819
9445070160207,0.4202,1.3881999,6.4175,4.0891676,4.746132,0.016614,1.429636,31.018185,49.52564,8593,23.50331,23.932135,,,80,80,5502.801631185283,0.00015951344,20260313_174819
9445107158110,3.2003,1.2901001,6.1924996,4.014323,4.339446,0.010729,1.531302,33.554848,54.133545,8656,25.111937,23.958733,,,80,78.95439,4318.0181120971765,0.00021249702,20260313_174819
9445148836236,0.8432,1.1324,4.3966002,3.87151,6.634572,0.01323,9.116459,28.35501,54.36298,9309,24.392267,23.940977,,,80,76.30456,3390.4809870582244,0.0002609941,20260313_174819
9445190516388,2.3966,1.3994,6.7416,4.124115,5.0994844,0.017761,2.6148438,31.95808,54.351887,9223,23.523214,23.943104,,,80,73.41236,2684.96935626547,0.0003475748,20260313_174819
9445232099061,1.6333,1.6517,6.0677004,4.3042192,4.746052,0.016509999,1.875417,34.210133,54.50503,9306,25.183146,23.943567,2.979056,2.892824,80,72.18757,2401.246119027668,0.00040438393,20260313_174820
9445259870669,0.86700004,1.3657,3.4354,4.485052,3.845912,0.019375,10.234116,30.359407,54.61196,9440,37.099968,35.915302,,,80,71.774185,2231.5561395914156,0.00042799386,20260313_174820
9445283095203,3.0714002,1.0193,5.9754,4.3197923,4.312756,0.017917,1.486042,38.89981,59.102417,9194,39.400948,35.882168,,,80,71.45926,2004.0133734113658,0.00044791706,20260313_174820
9445329268354,2.4353,1.8657,6.0606,4.026459,5.079651,0.014636,1.789062,33.480396,54.7518,10148,21.832535,23.954983,,,80,71.725624,3130.040890124313,0.00043094996,20260313_174820
9445361642952,0.557,1.6548,4.2819,3.891563,19.882032,0.017292,9.52224,24.322092,64.128914,21494,22.13545,23.940668,,,80,76.91214,4672.420356832384,0.0002480155,20260313_174820
9445412636693,1.519,1.6348,6.3637,3.9338548,5.9824486,0.012708,1.479584,33.98109,54.90719,10364,26.071812,23.94266,,,80,80,5773.410074870721,0.00018872732,20260313_174820
9445449654859,3.0312,1.5260999,6.1701,3.912083,6.984217,0.014427,1.6511459,36.36302,59.652294,10572,25.108973,23.943132,,,80,80,6391.923751085614,0.00016110654,20260313_174820
9445477512163,4.3537,1.7590001,6.4378,4.1480217,8.550231,0.030052,10.130939,24.169504,59.57925,10404,33.58703,35.91211,,,80,80,6474.413797590041,0.00015507144,20260313_174820
9445523722995,0.2703,1.3531,3.388,4.0097923,8.103393,0.014531,1.270417,36.887703,55.297234,10988,23.104826,23.942854,,,80,80,6314.299053242714,0.00015592774,20260313_174820
9445560795318,2.4529,2.0233,6.1031,4.23,6.565233,0.017447999,1.788021,36.817715,59.99772,9417,27.251669,23.941242,,,80,80,5817.68786699544,0.00016507976,20260313_174820
9445588621975,3.2828999,2.2124999,6.157,4.25599,5.842914,0.016510999,1.608698,36.58867,59.96518,9683,36.080112,35.912132,,,80,80,5223.341802465138,0.00018067303,20260313_174820
9445616473879,3.9945998,1.376,3.3259,4.296198,6.337252,0.015104,1.408906,39.06474,59.8187,9030,35.08218,35.919567,,,80,79.43735,4728.743966996477,0.00020553611,20260313_174820
9445644187812,4.2235,1.9904001,3.5416,4.294115,4.361845,1.0222911,1.256563,39.411503,60.101818,10303,37.123524,35.910072,,,80,76.45111,3673.1339086581,0.00025774082,20260313_174820
9445681275835,8.598599,1.8364,6.2721,4.388126,6.049985,0.012864,11.593335,26.082685,64.8341,8976,34.33264,23.941319,,,80,71.84286,1533.1960610046892,0.00042388265,20260313_174820
9445713687140,3.7004998,1.4999,3.4141,4.263125,7.056023,0.01099,1.432917,38.82451,60.202065,9842,34.33264,35.916046,,,80,69.35337,1512.598920736155,0.0006503594,20260313_174820
9445741477123,6.6509,1.9849001,6.7687,3.99875,10.1395645,0.02125,1.7609379,29.124249,60.449253,10111,29.422407,35.91295,,,80,69.36106,1583.2520047150433,0.0006492874,20260313_174820
9445787830246,2.269,1.7584,6.3993,4.129115,7.9616866,0.012708,10.980939,22.340971,55.85212,8160,25.883938,23.940683,,,80,69.14192,1363.3927753385578,0.00068127597,20260313_174820
9445829508420,3.7324,1.5742,6.9083,4.58823,3.903904,0.0136979995,2.148333,33.06616,55.93522,9058,24.68569,23.925812,,,80,68.648315,1239.4919574508056,0.00076631684,20260313_174820
9445875812725,1.5621,2.2404,3.5001,4.169115,4.616776,0.015260001,1.25599,33.960342,51.320087,9598,22.374819,23.959044,,,80,68.25844,1177.890163422678,0.0008501342,20260313_174820
9445908168507,4.1171002,2.3360999,7.1362,3.970052,4.813831,0.021042,1.4468751,37.00458,60.845783,8450,28.912931,23.942047,,,80,68.38626,1253.6239846143221,0.0008207035,20260313_174820
9445940574002,3.1675,0.9743,6.2459,4.293594,5.422458,0.015313,1.3063539,34.851086,56.276505,6986,31.352089,35.9178,,,80,68.54662,1273.1458839667746,0.0007865427,20260313_174820
9445977649328,0.24530001,2.2417,3.6351001,3.912917,4.622016,0.019167,1.73,30.554783,46.960983,8003,29.826262,35.915035,,,80,68.48934,1192.1814396773925,0.0007984142,20260313_174820
9446000769328,1.6322,1.0474,3.5407999,4.695209,10.081997,0.023281,8.914428,21.736032,51.67135,5719,33.18059,35.913086,,,80,68.216415,1145.155222382921,0.00086027686,20260313_174820
9446033127297,2.2569,1.3579999,6.4059997,4.0671873,7.174675,0.021563001,1.623802,24.233164,47.141293,6671,33.678425,35.8514,,,80,68.08829,2535.851908932117,0.00089274923,20260313_174820
9446060859915,2.6828,2.4938,7.0349,5.724532,4.777408,0.017239999,1.69125,36.78302,61.204952,9833,38.73552,23.973139,,,80,76.55125,6509.903487144142,0.0002555642,20260313_174820
9446093310433,0.3861,1.284,3.6279001,4.300834,7.123407,0.023021001,10.370626,29.453619,56.569504,23112,31.121912,35.91104,,,80,80,11182.765738929393,0.00012836185,20260313_174820
9446134953179,1.5945001,1.3951,6.4321003,4.201928,5.138926,0.012396,1.423229,36.49151,56.689686,6776,24.128887,23.941893,,,80,80,14718.015840059368,0.00007902054,20260313_174820
9446171970080,8.8191,1.5324,6.7459,4.109635,4.821144,0.007761,1.6342189,33.8192,61.489357,7068,22.771679,23.942577,,,80,80,17371.56187375411,0.00006116973,20260313_174820
9446209032750,4.9029,1.1626,3.4637,4.1875,10.445021,0.658854,8.93297,32.433273,66.18681,5324,26.013283,23.939783,2.197792,,80,80,18481.40933986395,0.000056225523,20260313_174821
9446246204035,2.4622,1.0514,4.8301,4.286251,8.023489,0.015052,1.594375,34.28611,56.54898,3220,30.217142,35.917152,,2.223552,80,80,18324.20047190581,0.000053969823,20260313_174821
9446283158550,4.2314,1.6008999,6.1395,4.641511,4.8385143,0.022031,1.475001,38.757072,61.70593,5864,28.689877,23.943657,,,80,80,17652.983050797066,0.000055590186,20260313_174821
9446306332428,8.6313,1.289,6.4253,4.37224,6.8896112,0.018073,9.572188,29.117441,66.315155,5231,36.16166,35.907303,,,80,80,14630.891875050122,0.000058894893,20260313_174821
9446334104201,6.1563997,1.9147,3.5463002,4.345365,9.184217,0.353385,1.4314071,39.471508,66.403275,6094,36.16166,35.923225,,,80,80,12861.106794276515,0.00006655731,20260313_174821
9446375824998,0.5265,1.4740001,4.2854,4.217865,13.345508,1.914011,1.436615,39.170116,66.37002,8535,36.308975,23.941454,,,80,80,8186.512219199634,0.000098478566,20260313_174821
9446398945782,10.9419,1.3922,6.2792,3.9701052,7.5927444,1.072083,9.417762,30.663992,71.32998,13589,38.83118,35.907684,,,80,80,5456.5716987945,0.0001159528,20260313_174821
9446426801388,5.7869,1.24,6.2096,4.147396,11.084284,0.022396,2.144948,26.768702,57.404224,7526,38.83118,71.83949,,,80,80,4470.890645544299,0.0001776702,20260313_174821
9446459295293,3.8936,0.99780005,6.088,4.834845,7.654716,2.095625,2.0170832,39.13507,66.716736,6484,35.781887,23.941425,,,80,76.27297,3747.1682228316604,0.00026170598,20260313_174821
9446482562847,0.2826,1.1382,6.0569,5.1837497,15.880585,1.618803,10.690522,30.195515,71.046875,7079,38.31403,35.913784,,,80,76.81708,4321.622335137237,0.00024996023,20260313_174821
9446519556718,1.0459001,1.1187,5.9906,4.666876,4.46178,0.020677,1.315781,29.561237,48.181553,7288,38.31403,71.82756,,,80,77.79279,4408.402316538484,0.00023134104,20260313_174821
9446538091150,7.7669997,1.2179999,3.5995,3.936355,7.311856,0.016562,1.574063,32.202843,57.62618,7277,35.76973,35.913296,,,80,78.10547,4407.225946967596,0.00022594756,20260313_174821
9446579817245,2.0874999,1.3485,7.4532,4.1619267,4.964396,0.017135,8.605158,28.878597,57.516415,6557,29.78114,23.942343,,,80,77.81825,4169.312919778324,0.00023089226,20260313_174821
9446616750074,5.3388996,1.9672999,5.9117,4.094792,4.770904,0.022084,1.6288021,38.72505,62.459538,8482,25.003374,23.942957,,,80,77.044556,3954.068987538789,0.00024535644,20260313_174821
9446649201757,1.3707,0.98050004,4.923,4.239168,5.645957,0.017708,1.361458,39.36068,57.89917,7275,34.05136,35.914158,,,80,76.48443,3740.145907938221,0.0002570125,20260313_174821
9446686230288,1.1464,1.3928,5.8427997,4.144688,5.1192513,0.027864,10.22193,20.806644,48.702377,8343,27.528566,35.9113,,,80,75.55794,3313.6143919083584,0.00027893076,20260313_174821
9446718604902,3.1121001,1.5696,6.2899,4.4900517,5.674704,0.81848997,1.475937,34.61894,58.049725,7010,28.457598,23.925346,,,80,74.369896,2918.3137149862473,0.0003131786,20260313_174821
9446760261984,1.0794,1.7121,3.6385002,3.9565113,3.9071362,0.024947999,1.769062,28.217161,44.30482,7632,26.24121,35.911686,,,80,72.541084,2535.7980586715303,0.00038616627,20260313_174821
9446787990441,3.8958,1.8012999,6.1319,4.078282,4.257616,0.010885,10.164376,27.933819,58.27398,7358,32.383945,23.96053,,,80,71.94102,2361.0651946547614,0.00041814128,20260313_174821
9446829712255,2.4905,2.5774,6.3039,4.2736993,3.9324203,0.012499999,1.724062,36.991257,58.305737,6367,25.012383,23.94147,,,80,71.74092,2184.1258858746355,0.00043001428,20260313_174821
9446871334723,1.2035999,1.4404,3.7182,4.701407,7.831499,0.011667,1.206198,38.404224,58.517197,8572,24.38382,23.943134,,,80,70.53518,1730.462936715635,0.0005187774,20260313_174821
9446899117678,1.0516,1.2526,5.8518,4.310053,7.527439,0.011510001,9.482866,29.07701,58.564877,5642,35.84846,35.91245,,,80,69.64556,1305.4956183051204,0.0006119818,20260313_174821
9446926935754,2.1483,1.5462,6.6573,4.555574,3.8385658,0.012239,1.912552,37.83767,58.5084,4079,34.72343,35.913982,,,80,68.48348,1089.9137519608562,0.0007996485,20260313_174821
9446963961733,2.2976,1.2197,4.3997,4.178959,5.085866,0.0126559995,1.746251,30.413752,49.35448,6408,27.193716,35.916054,,,80,67.43536,815.7093523468429,0.0011053737,20260313_174821
9446991680189,2.5052,1.0135,3.7536,5.163229,5.7917123,0.012813,1.9602602,29.351753,49.552067,5736,34.89013,35.9117,,,80,66.99547,707.3615566884454,0.0013166458,20260313_174821
9447019487851,3.1055,1.3416,5.8691,4.193594,6.840156,0.017708,1.546146,40.458385,63.37219,4678,36.47771,23.942886,,,80,66.72093,621.188347107649,0.0014949719,20260313_174821
9447051902023,4.3897,1.6812,3.6160002,4.095312,3.736018,0.011042,1.2558861,40.02613,58.81129,6005,29.656782,35.914913,,,80,66.49229,577.8879445040743,0.0016850493,20260313_174821
9447093549512,0.8697,1.0187999,6.1587996,4.5917187,4.763223,0.850625,10.482605,30.241327,58.9768,6106,39.02881,23.944693,,,80,66.488174,986.4893821675564,0.0016889102,20260313_174821
9447116752483,3.4224,1.0022999,6.2066,4.6554694,4.6153164,2.368855,1.204323,40.052586,63.527843,8079,39.02881,35.915497,,,80,67.24589,1578.9089060840693,0.001187446,20260313_174821
9447149160466,2.4089,1.0702,6.5257,4.239532,4.528274,0.010937001,1.332344,39.000965,59.116848,8568,31.754097,35.914032,,,80,69.76979,4394.426703334372,0.000597004,20260313_174821
9447186199747,6.7901,1.3604,6.0576,3.901719,4.530131,1.183959,12.077241,27.937008,63.838154,22223,24.361841,23.94137,,,80,80,10387.931450212849,0.0001357097,20260313_174821
9447227871140,8.521,2.0657,6.5018,4.60573,4.6835847,0.023854,16.509428,21.052437,63.96353,10987,22.997599,23.940678,1.874352,1.848592,80,80,13217.426382325948,0.00008490784,20260313_174822
9447274196151,1.3887,1.1519,6.453,4.091303,4.270047,0.011823,1.419167,26.707655,45.49359,12328,25.041256,35.87932,,,80,80,13609.42466703268,0.00007498672,20260313_174822
9447297300134,4.7416997,1.1715,6.1858997,4.1911464,5.337308,0.011667,9.201981,19.33973,50.18093,12726,37.683945,35.910477,,,80,80,13598.706773409649,0.00007334523,20260313_174822
9447329695161,1.4308,1.8508,6.9196,4.80099,4.797916,0.012968999,1.495625,38.2252,59.5339,13286,35.08821,23.959896,,,80,80,14129.192701828713,0.00007363633,20260313_174822
9447371335701,1.6875,1.4392,6.3216996,3.909219,7.207279,0.011042,1.35375,37.783123,59.712814,18581,22.774477,23.942978,,,80,80,21009.463989547883,0.000059527414,20260313_174822
9447408376068,4.4965,1.4143,6.767,4.1122923,8.038452,0.012031,9.212867,30.402859,64.4563,32507,24.761913,23.941732,,,80,80,27680.718332945282,0.000041592797,20260313_174822
9447454732141,2.4994,2.1078,6.0319004,4.204115,4.5547028,0.010261,1.539896,38.940437,59.88851,14271,24.154997,23.94291,,,80,80,27568.88670965847,0.00003552853,20260313_174822
9447491790135,4.0787997,1.3342,6.5376,4.176823,5.204975,0.78744805,1.550209,40.926186,64.596245,13064,25.488422,23.942972,,,80,80,21350.330681912335,0.000040218558,20260313_174822
9447519715819,5.8968997,1.6549001,6.338,4.480417,5.947389,0.014688,11.598282,28.623383,64.55396,11449,32.973045,35.909107,,,80,80,16218.635289387856,0.000056266264,20260313_174822
9447561365527,4.0234003,0.8246,5.8534,4.299271,5.098966,2.0565631,1.958698,40.613464,64.72836,12076,25.94902,23.941444,,,80,80,14646.35205710027,0.00006728921,20260313_174822
9447589214524,0.3134,1.0088,4.2887,4.109272,4.215871,0.020468,1.457292,35.38589,50.799698,12515,41.383022,71.83784,,,80,80,14329.009876389599,0.00006861593,20260313_174822
9447677104721,0.7565,0.9546,5.5859,3.865729,5.3890433,2.677032,8.627709,32.57998,60.436485,10634,11.242068,10.260946,,,80,80,10738.72250659187,0.000081699065,20260313_174822
9447760488401,1.6942999,1.4793999,6.5938,4.852553,2.755366,2.321302,1.8320309,39.04968,60.578426,979,11.928192,11.9714365,,,80,80,6492.638769555713,0.00015543346,20260313_174822
9447843859425,2.0963998,1.1691,6.8548,4.928803,2.103399,0.010208,1.205156,28.39397,46.761837,477,335.4804,14.3652525,,,80,80,5875.537179489097,0.00015369411,20260313_174822
